country,ccode,year,lau,launame,urban_area_type,NUTS3CODE,ed_isced_6to8,ed_isced_3to5,ed_isced_0to2,ed_isced_6to8_m,ed_isced_3to5_m,ed_isced_0to2_m,ed_isced_6to8_f,ed_isced_3to5_f,ed_isced_0to2_f,ed_isced_0to2_f_15to24,ed_isced_0to2_f_25to34,ed_isced_0to2_f_35to44,ed_isced_0to2_f_45to54,ed_isced_0to2_f_55to64,ed_isced_0to2_f_65plus,ed_isced_0to2_m_15to24,ed_isced_0to2_m_25to34,ed_isced_0to2_m_35to44,ed_isced_0to2_m_45to54,ed_isced_0to2_m_55to64,ed_isced_0to2_m_65plus,ed_isced_0to2_15to24,ed_isced_0to2_25to34,ed_isced_0to2_35to44,ed_isced_0to2_45to54,ed_isced_0to2_55to64,ed_isced_0to2_65plus,ed_isced_3to5_f_15to24,ed_isced_3to5_f_25to34,ed_isced_3to5_f_35to44,ed_isced_3to5_f_45to54,ed_isced_3to5_f_55to64,ed_isced_3to5_f_65plus,ed_isced_3to5_m_15to24,ed_isced_3to5_m_25to34,ed_isced_3to5_m_35to44,ed_isced_3to5_m_45to54,ed_isced_3to5_m_55to64,ed_isced_3to5_m_65plus,ed_isced_3to5_15to24,ed_isced_3to5_25to34,ed_isced_3to5_35to44,ed_isced_3to5_45to54,ed_isced_3to5_55to64,ed_isced_3to5_65plus,ed_isced_6to8_f_15to24,ed_isced_6to8_f_25to34,ed_isced_6to8_f_35to44,ed_isced_6to8_f_45to54,ed_isced_6to8_f_55to64,ed_isced_6to8_f_65plus,ed_isced_6to8_m_15to24,ed_isced_6to8_m_25to34,ed_isced_6to8_m_35to44,ed_isced_6to8_m_45to54,ed_isced_6to8_m_55to64,ed_isced_6to8_m_65plus,ed_isced_6to8_15to24,ed_isced_6to8_25to34,ed_isced_6to8_35to44,ed_isced_6to8_45to54,ed_isced_6to8_55to64,ed_isced_6to8_65plus,ed_isced_0to2_m_25plus,ed_isced_0to2_f_25plus,ed_isced_6to8_m_25plus,ed_isced_3to5_m_25plus,ed_isced_6to8_f_25plus,ed_isced_3to5_f_25plus,ed_isced_0to2_25plus,ed_isced_3to5_25plus,ed_isced_6to8_25plus,ed_isced_6to8_m_45to64,ed_isced_3to5_m_45to64,ed_isced_0to2_m_45to64,ed_isced_6to8_f_45to64,ed_isced_3to5_f_45to64,ed_isced_0to2_f_45to64,ed_isced_0to2_45to64,ed_isced_3to5_45to64,ed_isced_6to8_45to64,ed_isced_6to8_pc,ed_isced_3to5_pc,ed_isced_0to2_pc,ed_isced_6to8_m_pc,ed_isced_3to5_m_pc,ed_isced_0to2_m_pc,ed_isced_6to8_f_pc,ed_isced_3to5_f_pc,ed_isced_0to2_f_pc,ed_isced_0to2_15to24_pc,ed_isced_3to5_15to24_pc,ed_isced_6to8_15to24_pc,ed_isced_0to2_25to34_pc,ed_isced_3to5_25to34_pc,ed_isced_6to8_25to34_pc,ed_isced_0to2_35to44_pc,ed_isced_3to5_35to44_pc,ed_isced_6to8_35to44_pc,ed_isced_0to2_45to54_pc,ed_isced_3to5_45to54_pc,ed_isced_6to8_45to54_pc,ed_isced_0to2_55to64_pc,ed_isced_3to5_55to64_pc,ed_isced_6to8_55to64_pc,ed_isced_0to2_65plus_pc,ed_isced_3to5_65plus_pc,ed_isced_6to8_65plus_pc,ed_isced_0to2_m_15to24_pc,ed_isced_3to5_m_15to24_pc,ed_isced_6to8_m_15to24_pc,ed_isced_0to2_m_25to34_pc,ed_isced_3to5_m_25to34_pc,ed_isced_6to8_m_25to34_pc,ed_isced_0to2_m_35to44_pc,ed_isced_3to5_m_35to44_pc,ed_isced_6to8_m_35to44_pc,ed_isced_0to2_m_45to54_pc,ed_isced_3to5_m_45to54_pc,ed_isced_6to8_m_45to54_pc,ed_isced_0to2_m_55to64_pc,ed_isced_3to5_m_55to64_pc,ed_isced_6to8_m_55to64_pc,ed_isced_0to2_m_65plus_pc,ed_isced_3to5_m_65plus_pc,ed_isced_6to8_m_65plus_pc,ed_isced_0to2_f_15to24_pc,ed_isced_3to5_f_15to24_pc,ed_isced_6to8_f_15to24_pc,ed_isced_0to2_f_25to34_pc,ed_isced_3to5_f_25to34_pc,ed_isced_6to8_f_25to34_pc,ed_isced_0to2_f_35to44_pc,ed_isced_3to5_f_35to44_pc,ed_isced_6to8_f_35to44_pc,ed_isced_0to2_f_45to54_pc,ed_isced_3to5_f_45to54_pc,ed_isced_6to8_f_45to54_pc,ed_isced_0to2_f_55to64_pc,ed_isced_3to5_f_55to64_pc,ed_isced_6to8_f_55to64_pc,ed_isced_0to2_f_65plus_pc,ed_isced_3to5_f_65plus_pc,ed_isced_6to8_f_65plus_pc,pop_density_km_sq,population,population_15plus,population_0to14,population_15to64,population_65plus,population_m,population_m_15plus,population_m_0to14,population_m_15to64,population_m_65plus,population_f,population_f_15plus,population_f_0to14,population_f_15to64,population_f_65plus,population_under15,population_m_15to24,population_m_25to34,population_m_35to44,population_m_45to54,population_m_55to64,population_f_15to24,population_f_25to34,population_f_35to44,population_f_45to54,population_f_55to64,population_15to24,population_25to34,population_35to44,population_45to54,population_55to64,population_m_25plus,population_f_25plus,population_25plus,population_m_45to64,population_f_45to64,population_45to64
Greece,300,2001,EL526,Serres,2,EL526,9720,39540,115310,5030,20590,55240,4690,18950,60070,4440,4550,6610,9500,13190,21780,6140,5710,6050,7830,10850,18660,10580,10260,12660,17330,24040,40440,6140,6000,3970,1780,640,420,5070,5980,4960,2630,1300,650,11210,11980,8930,4410,1940,1070,340,1770,1460,700,320,100,190,1280,1400,1140,640,380,530,3050,2860,1840,960,480,49100,55630,4840,15520,4350,12810,104730,28330,9190,0,0,0,0,0,0,0,0,0,5.9063015,24.026251,70.067451,6.2206283,25.463764,68.315605,5.6026759,22.637678,71.759644,47.401432,50.224014,2.374552,40.569393,47.370502,12.060102,51.77914,36.523518,11.697342,73.494484,18.70229,7.8032231,89.235336,7.2011876,3.5634744,96.308647,2.5482259,1.1431293,53.85965,44.473682,1.6666666,44.024673,46.1064,9.868928,48.751007,39.96777,11.281225,67.5,22.672413,9.8275862,84.831902,10.164191,5.0039091,94.768921,3.3011682,1.9299136,40.65934,56.227108,3.113553,36.93182,48.701298,14.366883,54.900333,32.973423,12.126245,79.298828,14.858097,5.8430719,93.215546,4.5229683,2.2614841,97.668159,1.8834081,.44843048,0,191200,164570,26630,0,41990,94650,80860,13790,61170,19690,96550,83710,12840,61410,22300,0,11400,12970,12410,11600,12790,10920,12320,12040,11980,14150,22320,25290,24450,23580,26940,69460,72790,142250,0,0,0
Greece,300,2001,EL527,Chalkidiki,1,EL527,5200,24860,54320,2740,13610,26790,2460,11250,27530,2870,2650,3460,4710,5780,8060,3760,3290,3150,3590,5710,7290,6630,5940,6610,8300,11490,15350,3180,3650,2500,1330,390,200,2820,4270,3150,1920,960,490,6000,7920,5650,3250,1350,690,160,760,740,600,150,50,70,580,670,910,360,150,230,1340,1410,1510,510,200,23030,24660,2670,10790,2300,8070,47690,18860,4970,0,0,0,0,0,0,0,0,0,6.1625977,29.461958,64.375443,6.3514142,31.548447,62.10014,5.9650826,27.279341,66.755577,51.55521,46.6563,1.7884915,39.078949,52.105263,8.8157892,48.354061,41.331383,10.314557,63.552834,24.885145,11.562021,86.067413,10.11236,3.8202248,94.519707,4.2487683,1.2315271,56.541355,42.406013,1.0526316,40.41769,52.457001,7.1253071,45.193687,45.193687,9.6126251,55.919003,29.906542,14.174455,81.223328,13.655761,5.1209102,91.929382,6.1790667,1.891551,46.215782,51.207729,2.5764894,37.535412,51.699718,10.764873,51.641792,37.313435,11.044776,70.933739,20.030121,9.0361443,91.455696,6.170886,2.3734176,96.991577,2.4067388,.60168469,0,100010,84380,15630,0,16240,51270,43140,8130,35210,7930,48740,41240,7500,32930,8310,0,6650,8140,6970,6420,7030,6210,7060,6700,6640,6320,12860,15200,13670,13060,13350,36490,35030,71520,0,0,0
Greece,300,2001,EL531,"Grevena, Kozani",2,EL531,9560,46550,95130,5300,25740,44190,4260,20810,50940,4400,3460,6680,7690,10240,18470,5550,3560,5030,6660,8310,15080,9950,7020,11710,14350,18550,33550,6110,6990,4820,1800,780,310,6360,7500,6250,3310,1330,990,12470,14490,11070,5110,2110,1300,330,1880,1210,630,160,50,80,1520,1570,1140,560,430,410,3400,2780,1770,720,480,38640,46540,5220,19380,3930,14700,85180,34080,9150,0,0,0,0,0,0,0,0,0,6.3210793,30.778894,62.900028,7.0450616,34.215073,58.739864,5.6045256,27.377977,67.017494,43.583004,54.621113,1.7958826,28.181454,58.169411,13.649137,45.81377,43.30986,10.876369,67.593025,24.069714,8.3372583,86.763329,9.8690367,3.3676333,94.961792,3.6795924,1.3586187,46.288574,53.044205,.66722268,28.298887,59.618443,12.082671,39.14397,48.638134,12.217898,59.945995,29.79298,10.261026,81.470589,13.039216,5.4901962,91.393936,6,2.6060605,40.590405,56.365314,3.0442805,28.061638,56.690998,15.247364,52.557041,37.922894,9.5200634,75.988144,17.786562,6.2252965,91.592133,6.9767442,1.4311271,98.088158,1.6463091,.26553372,0,180150,151240,28910,0,35330,90330,75230,15100,58730,16500,89820,76010,13810,57180,18830,0,11990,12580,12850,11110,10200,10840,12330,12710,10120,11180,22830,24910,25560,21230,21380,63240,65170,128410,0,0,0
Greece,300,2001,EL532,Kastoria,1,EL532,2940,10980,28270,1570,5640,13960,1370,5340,14310,1300,1110,2330,2230,2440,4900,1460,1480,2320,2460,2380,3860,2760,2590,4650,4690,4820,8760,1800,1660,1030,510,190,150,1500,1820,1180,540,340,260,3300,3480,2210,1050,530,410,90,610,400,180,90,0,20,510,440,310,190,100,110,1120,840,490,280,100,12500,13010,1550,4140,1280,3540,25510,7680,2830,0,0,0,0,0,0,0,0,0,6.9684758,26.025124,67.006401,7.4161549,26.641474,65.942368,6.5176024,25.404377,68.078018,44.732578,53.484604,1.7828201,36.022255,48.400555,15.57719,60.38961,28.701298,10.909091,75.280899,16.853933,7.8651686,85.612785,9.4138546,4.9733572,94.498383,4.4228697,1.0787487,48.99329,50.335571,.67114097,38.845146,47.769028,13.385827,58.883247,29.949238,11.167513,74.320244,16.314199,9.3655586,81.786942,11.683848,6.5292096,91.469193,6.1611376,2.3696682,40.75235,56.426331,2.8213167,32.840237,49.112427,18.047337,61.968086,27.393618,10.638298,76.369865,17.465754,6.1643834,89.705879,6.9852943,3.3088236,97.029701,2.9702971,0,0,49770,42190,7580,0,9270,25260,21170,4090,16950,4220,24510,21020,3490,15970,5050,0,2980,3810,3940,3310,2910,3190,3380,3760,2920,2720,6170,7190,7700,6230,5630,18190,17830,36020,0,0,0
Greece,300,2001,EL533,Florina,1,EL533,2530,12100,28470,1340,6630,13540,1190,5470,14930,1460,1280,2200,1970,2720,5300,1710,1300,2030,2060,2180,4260,3170,2580,4230,4030,4900,9560,2060,1680,1050,380,140,160,1680,2020,1690,750,210,280,3740,3700,2740,1130,350,440,100,360,380,170,90,90,50,300,360,430,90,110,150,660,740,600,180,200,11830,13470,1290,4950,1090,3410,25300,8360,2380,0,0,0,0,0,0,0,0,0,5.8700695,28.074245,66.055687,6.2296605,30.822872,62.947468,5.5118113,25.335804,69.152382,44.900848,52.974503,2.1246459,37.175793,53.314121,9.5100861,54.863811,35.538261,9.5979252,69.965279,19.618055,10.416667,90.23941,6.445672,3.3149171,93.725487,4.3137255,1.9607843,49.709301,48.837208,1.4534883,35.911602,55.801105,8.2872925,49.754902,41.42157,8.8235292,63.580246,23.148148,13.271605,87.903229,8.467742,3.6290324,91.6129,6.0215054,2.3655913,40.331493,56.906078,2.7624309,38.554218,50.602409,10.843373,60.60606,28.925619,10.46832,78.174606,15.079365,6.7460318,92.203392,4.7457628,3.0508475,95.495499,2.8828828,1.6216216,0,52000,43100,8900,0,10200,25860,21510,4350,16860,4650,26140,21590,4550,16040,5550,0,3440,3620,4080,3240,2480,3620,3320,3630,2520,2950,7060,6940,7710,5760,5430,18070,17970,36040,0,0,0
Greece,300,2001,EL541,"Arta, Preveza",1,EL541,7340,26300,76820,4180,14100,36180,3160,12200,40640,3350,2570,4330,6670,8410,15310,3980,3030,4490,6350,6580,11750,7330,5600,8820,13020,14990,27060,3770,3890,2430,1330,460,320,3670,4300,2970,1670,770,720,7440,8190,5400,3000,1230,1040,190,1210,910,640,150,60,160,930,1070,1140,450,430,350,2140,1980,1780,600,490,32200,37290,4020,10430,2970,8430,69490,18860,6990,0,0,0,0,0,0,0,0,0,6.6449394,23.809525,69.54554,7.6753583,25.890562,66.434082,5.6428571,21.785715,72.571426,48.478836,49.206348,2.3148148,35.153797,51.41243,13.433773,54.444443,33.333332,12.222222,73.146065,16.853933,10,89.120094,7.3127232,3.5671818,94.648476,3.6376355,1.713886,50.960308,46.991035,2.0486555,36.682808,52.058113,11.25908,52.637749,34.818287,12.543962,69.323143,18.231441,12.445415,84.358971,9.8717947,5.7692308,91.085274,5.5813951,3.3333333,45.827633,51.573189,2.5991793,33.507172,50.717079,15.775749,56.453716,31.681877,11.864407,77.199074,15.393518,7.4074073,93.237251,5.0997782,1.6629711,97.578072,2.0395157,.38240919,0,129250,110460,18790,0,28590,64170,54460,9710,41560,12900,65080,56000,9080,40310,15690,0,7810,8260,8530,9160,7800,7310,7670,7670,8640,9020,15120,15930,16200,17800,16820,46650,48690,95340,0,0,0
Greece,300,2001,EL542,Thesprotia,1,EL542,1930,8420,25180,1110,4650,11750,820,3770,13430,1280,1000,1680,2190,2430,4850,1500,920,1650,2090,1860,3730,2780,1920,3330,4280,4290,8580,1350,1190,800,310,60,60,1070,1350,1040,770,240,180,2420,2540,1840,1080,300,240,20,270,250,200,70,10,20,340,240,300,120,90,40,610,490,500,190,100,10250,12150,1090,3580,800,2420,22400,6000,1890,0,0,0,0,0,0,0,0,0,5.4320292,23.698282,70.86969,6.3392348,26.556253,67.104515,4.5504994,20.921198,74.528305,53.053436,46.183205,.76335877,37.869823,50.098618,12.031558,58.833923,32.508835,8.6572437,73.037544,18.430035,8.532423,89.748955,6.2761507,3.9748955,96.188339,2.690583,1.1210762,57.915058,41.31274,.77220076,35.249043,51.724136,13.02682,56.313992,35.494881,8.1911259,66.139244,24.367088,9.4936705,83.783783,10.810811,5.4054055,93.25,4.5,2.25,48.301888,50.943398,.75471699,40.650406,48.373985,10.97561,61.53846,29.304029,9.1575089,81.111115,11.481482,7.4074073,94.921875,2.34375,2.734375,98.577232,1.2195122,.20325203,0,42320,35530,6790,0,8920,21160,17510,3650,13510,4000,21160,18020,3140,13100,4920,0,2590,2610,2930,3160,2220,2650,2460,2730,2700,2560,5240,5070,5660,5860,4780,14920,15370,30290,0,0,0
Greece,300,2001,EL543,Ioannina,2,EL543,14020,42890,81590,7710,22050,37680,6310,20840,43910,3710,2610,5000,7250,8200,17140,4660,3120,4510,6300,6710,12380,8370,5730,9510,13550,14910,29520,7990,5460,3750,2230,810,600,6040,6200,3970,2920,1490,1430,14030,11660,7720,5150,2300,2030,550,2480,1290,1280,460,250,290,2150,1640,1780,1010,840,840,4630,2930,3060,1470,1090,33020,40200,7420,16010,5760,12850,73220,28860,13180,0,0,0,0,0,0,0,0,0,10.122744,30.967508,58.909748,11.432384,32.695728,55.871887,8.8798199,29.32733,61.79285,36.015491,60.370052,3.6144578,26.021799,52.951862,21.02634,47.172619,38.293652,14.533731,62.270222,23.66728,14.0625,79.817986,12.312634,7.869379,90.441177,6.2193627,3.3394608,42.402184,54.959053,2.6387625,27.201395,54.054054,18.744551,44.565216,39.229248,16.205534,57.272728,26.545454,16.181818,72.855591,16.178068,10.966341,84.505119,9.7610922,5.7337885,30.285715,65.224487,4.4897957,24.739336,51.753555,23.507109,49.800797,37.350597,12.848605,67.379181,20.724907,11.895911,86.589226,8.5533266,4.8574448,95.275154,3.3351862,1.389661,0,158500,138500,20000,0,32640,77760,67440,10320,52790,14650,80740,71060,9680,53070,17990,0,10990,11470,10120,11000,9210,12250,10550,10040,10760,9470,23240,22020,20160,21760,18680,56450,58810,115260,0,0,0
Greece,300,2001,EL611,"Karditsa, Trikala",2,EL611,13740,48720,146870,7360,26530,69670,6380,22190,77200,6700,5540,8590,11120,16970,28280,7590,6010,8420,11490,13620,22540,14290,11550,17010,22610,30590,50820,6010,7370,4560,2570,1040,640,5810,7930,6020,3200,1930,1640,11820,15300,10580,5770,2970,2280,410,2610,1920,940,330,170,210,1820,1950,1730,1000,650,620,4430,3870,2670,1330,820,62080,70500,7150,20720,5970,16180,132580,36900,13120,0,0,0,0,0,0,0,0,0,6.5637989,23.274256,70.161942,7.1069913,25.618,67.275009,6.0319562,20.979485,72.988564,53.460533,44.219978,2.3194911,36.924553,48.913044,14.162404,54.068657,33.630005,12.301335,72.818039,18.582932,8.5990334,87.675552,8.5124674,3.8119805,94.25074,4.2284865,1.5207715,55.767818,42.689198,1.5429831,38.134518,50.317261,11.548223,51.372787,36.729713,11.897498,69.975639,19.488428,10.535932,82.296074,11.661632,6.0422959,90.777283,6.6049132,2.617801,51.067074,45.807926,3.125,35.695877,47.487114,16.817011,57.000664,30.258793,12.740544,76.008202,17.566645,6.4251537,92.529991,5.6706653,1.7993457,97.215538,2.2000687,.58439326,0,247100,209330,37770,0,53920,122410,103560,18850,78730,24830,124690,105770,18920,76680,29090,0,13610,15760,16390,16420,16550,13120,15520,15070,14630,18340,26730,31280,31460,31050,34890,89950,92650,182600,0,0,0
Greece,300,2001,EL612,Larissa,2,EL612,19740,64460,136710,10340,32590,64620,9400,31870,72090,7730,5440,8680,12320,15280,22640,8870,6920,7740,9970,12210,18910,16600,12360,16420,22290,27490,41550,9610,9580,6210,3920,1230,1320,7320,9230,7450,4600,2100,1890,16930,18810,13660,8520,3330,3210,720,3800,2850,1500,360,170,320,2800,3040,2300,1160,720,1040,6600,5890,3800,1520,890,55750,64360,10020,25270,8680,22260,120110,47530,18700,0,0,0,0,0,0,0,0,0,8.9357653,29.179304,61.88493,9.6141329,30.302185,60.083683,8.2921667,28.113974,63.593861,48.018513,48.973099,3.0083888,32.724384,49.80143,17.474186,45.649151,37.976089,16.374756,64.403351,24.617163,10.979486,85.00309,10.296846,4.7000618,91.018623,7.0317636,1.9496167,53.725014,44.336765,1.9382193,36.517151,48.707123,14.775725,42.457489,40.866703,16.67581,59.098991,27.267338,13.633669,78.926956,13.57466,7.498384,87.87175,8.7825279,3.3457248,42.801773,53.211517,3.986711,28.90542,50.903294,20.191286,48.928974,35.005638,16.06539,69.447578,22.096956,8.4554682,90.574982,7.291049,2.1339657,93.825111,5.4703689,.70451719,0,264160,220910,43250,0,45650,129750,107550,22200,86030,21520,134410,113360,21050,89230,24130,0,16510,18950,18230,16870,15470,18060,18820,17740,17740,16870,34570,37770,35970,34610,32340,91040,95300,186340,0,0,0
Greece,300,2001,EL613,Magnesia,2,EL613,14220,54670,94160,7750,29150,42690,6470,25520,51470,5760,3950,6480,8470,10210,16600,6750,4940,5070,6590,7760,11580,12510,8890,11550,15060,17970,28180,6760,7110,5570,3150,1630,1300,5940,7660,6800,4320,2310,2120,12700,14770,12370,7470,3940,3420,350,2260,1980,1210,410,260,270,1920,2140,1780,890,750,620,4180,4120,2990,1300,1010,35940,45710,7480,23210,6120,18760,81650,41970,13600,0,0,0,0,0,0,0,0,0,8.7212515,33.529591,57.749157,9.7374039,36.625206,53.63739,7.7522168,30.577522,61.670261,48.432056,49.167633,2.4003098,31.93247,53.053162,15.014368,41.191154,44.115551,14.693295,59.012539,29.27116,11.716301,77.423523,16.975441,5.6010342,86.415207,10.48758,3.0972095,52.083332,45.833332,2.0833333,34.022038,52.754822,13.223141,36.188438,48.536758,15.274804,51.930653,34.042553,14.026793,70.802917,21.076643,8.1204376,80.138405,14.67128,5.1903114,44.755245,52.525253,2.7195027,29.654655,53.37838,16.966967,46.186741,39.700642,14.112616,66.017151,24.551832,9.4310207,83.346939,13.306123,3.3469388,91.409691,7.1585903,1.4317181,0,193730,163050,30680,0,32610,95130,79590,15540,65140,14450,98600,83460,15140,65300,18160,0,12960,14520,14010,12690,10960,12870,13320,14030,12830,12250,25830,27840,28040,25520,23210,66630,70590,137220,0,0,0
Greece,300,2001,EL621,Zakynthos,1,EL621,1650,7850,21580,840,3840,11090,810,4010,10490,1280,1130,1730,1410,1530,3410,1690,1470,1850,1530,1460,3090,2970,2600,3580,2940,2990,6500,970,1370,820,520,190,140,860,1090,960,600,230,100,1830,2460,1780,1120,420,240,70,260,250,160,40,30,10,260,150,270,80,70,80,520,400,430,120,100,9400,9210,830,2980,740,3040,18610,6020,1570,0,0,0,0,0,0,0,0,0,5.3088803,25.257401,69.433716,5.3265696,24.350031,70.323402,5.2906599,26.192032,68.517311,60.860657,37.5,1.6393442,46.594982,44.086021,9.3189964,62.152779,30.902779,6.9444447,65.478844,24.944321,9.5768375,84.702553,11.898017,3.3994334,95.029243,3.5087719,1.4619883,66.015625,33.59375,.390625,52.127659,38.652481,9.2198582,62.5,32.432434,5.0675673,63.75,25,11.25,82.485878,12.99435,4.519774,94.785278,3.0674846,2.1472392,55.172413,41.810345,3.0172415,40.942028,49.63768,9.42029,61.785713,29.285715,8.9285717,67.464111,24.880383,7.6555023,86.931816,10.795455,2.2727273,95.251396,3.9106145,.83798885,0,37670,31080,6590,0,6840,19140,15770,3370,12510,3260,18530,15310,3220,11730,3580,0,2560,2820,2960,2400,1770,2320,2760,2800,2090,1760,4880,5580,5760,4490,3530,13210,12990,26200,0,0,0
Greece,300,2001,EL622,Corfu,1,EL622,6410,25960,59220,3720,13240,27560,2690,12720,31660,3330,2560,4480,5360,4900,11030,3900,3020,3940,4680,4140,7880,7230,5580,8420,10040,9040,18910,3240,3970,2530,1540,820,620,2720,3900,2770,1990,880,980,5960,7870,5300,3530,1700,1600,150,1020,790,400,240,90,150,690,950,990,640,300,300,1710,1740,1390,880,390,23660,28330,3570,10520,2540,9480,51990,20000,6110,0,0,0,0,0,0,0,0,0,6.9985805,28.343706,64.657715,8.3557949,29.739443,61.904762,5.7148929,27.023582,67.261528,53.595257,44.180874,2.2238696,36.807388,51.91293,11.279683,54.463131,34.282017,11.254851,67.112297,23.596256,9.2914438,77.796906,14.629949,7.5731497,90.47847,7.6555023,1.8660287,57.60709,40.177254,2.2156572,39.684624,51.248356,9.0670176,51.436031,36.16188,12.402089,61.096607,25.979113,12.924282,73.144875,15.547703,11.307421,86.026199,10.69869,3.2751091,49.55357,48.214287,2.2321429,33.907284,52.582783,13.509933,57.435898,32.435898,10.128205,73.42466,21.09589,5.4794521,82.214767,13.758389,4.0268455,93.952301,5.2810903,.76660991,0,106920,91590,15330,0,20900,52120,44520,7600,35360,9160,54800,47070,7730,35330,11740,0,6770,7610,7660,7660,5660,6720,7550,7800,7300,5960,13490,15160,15460,14960,11620,37750,40350,78100,0,0,0
Greece,300,2001,EL623,"Ithaca, Cephalonia",1,EL623,2200,10980,18640,1130,5810,9490,1070,5170,9150,900,620,980,1190,1740,3720,1350,1050,980,1200,1250,3660,2250,1670,1960,2390,2990,7380,1020,1500,1180,750,460,260,1010,1520,1370,820,520,570,2030,3020,2550,1570,980,830,70,410,280,170,60,80,40,360,270,240,90,130,110,770,550,410,150,210,8140,8250,1090,4800,1000,4150,16390,8950,2090,0,0,0,0,0,0,0,0,0,6.9138908,34.506599,58.57951,6.8776627,35.362141,57.760193,6.9525666,33.593243,59.454189,51.252846,46.241459,2.5056949,30.586081,55.311356,14.102564,38.735176,50.395256,10.869565,54.691074,35.926773,9.3821507,72.572815,23.786407,3.6407766,87.648453,9.857482,2.4940617,56.25,42.083332,1.6666666,35.836178,51.877132,12.28669,37.404579,52.290077,10.305344,53.097343,36.283184,10.619469,67.2043,27.956989,4.8387098,83.944954,13.073395,2.9816513,45.226131,51.256283,3.5175879,24.505928,59.288536,16.205534,40.163933,48.360657,11.47541,56.398106,35.545025,8.0568724,76.99115,20.353983,2.6548672,91.625618,6.4039407,1.9704434,0,37230,31820,5410,0,8420,19160,16430,2730,12070,4360,18070,15390,2680,11330,4060,0,2400,2930,2620,2260,1860,1990,2530,2440,2110,2260,4390,5460,5060,4370,4120,14030,13400,27430,0,0,0
Greece,300,2001,EL624,Lefkada,1,EL624,1500,5070,11620,810,2780,5640,690,2290,5980,460,260,590,760,1020,2890,610,480,590,820,780,2360,1070,740,1180,1580,1800,5250,510,590,640,380,130,40,510,810,670,460,210,120,1020,1400,1310,840,340,160,20,280,180,130,50,30,20,170,230,180,120,90,40,450,410,310,170,120,5030,5520,790,2270,670,1780,10550,4050,1460,0,0,0,0,0,0,0,0,0,8.2462893,27.872458,63.881252,8.7757311,30.119177,61.105091,7.7008929,25.558035,66.741074,50.234741,47.887325,1.8779342,28.571428,54.054054,17.374517,40.689655,45.172413,14.137931,57.875458,30.76923,11.355311,77.922081,14.718615,7.3593073,94.936707,2.8933091,2.169982,53.508774,44.736843,1.7543859,32.876713,55.47945,11.643836,39.597317,44.966442,15.436241,56.164383,31.506849,12.328767,70.270271,18.918919,10.810811,91.828796,4.6692605,3.5019455,46.464645,51.515152,2.0202019,23.00885,52.212391,24.778761,41.843971,45.390072,12.765958,59.842518,29.921259,10.23622,85,10.833333,4.1666665,97.635132,1.3513514,1.0135136,0,21350,18190,3160,0,5530,10760,9230,1530,6660,2570,10590,8960,1630,6000,2960,0,1140,1460,1490,1460,1110,990,1130,1410,1270,1200,2130,2590,2900,2730,2310,8090,7970,16060,0,0,0
Greece,300,2001,EL631,Aetolia-Acarnania,1,EL631,9620,44260,122870,5240,23790,59850,4380,20470,63020,7040,5720,7830,9600,11040,21790,9400,7420,8400,9500,9320,15810,16440,13140,16230,19100,20360,37600,6650,6300,4100,1970,810,640,6160,6590,5080,2980,1560,1420,12810,12890,9180,4950,2370,2060,250,1650,1380,840,140,120,200,1210,1560,1380,460,430,450,2860,2940,2220,600,550,50450,55980,5040,17630,4130,13820,106430,31450,9170,0,0,0,0,0,0,0,0,0,5.4427156,25.041018,69.516266,5.8955894,26.766426,67.337982,4.9846363,23.295778,71.719589,55.353535,43.131313,1.5151515,45.482864,44.617516,9.8996191,57.248676,32.380951,10.37037,72.706512,18.842787,8.4507046,87.269608,10.158594,2.5717959,93.509079,5.1231036,1.367819,59.644669,39.086296,1.2690356,48.751644,43.29829,7.9500656,55.851063,33.776596,10.37234,68.542572,21.500721,9.9567099,82.186951,13.756614,4.0564375,89.524345,8.0407705,2.434881,50.502151,47.704449,1.7934003,41.843452,46.086319,12.070227,58.82795,30.803907,10.368144,77.356972,15.874295,6.7687349,92.076729,6.7556295,1.1676397,96.629715,2.8381374,.5321508,0,214490,176750,37740,0,40210,108350,88880,19470,71220,17660,106140,87870,18270,65320,22550,0,15760,15220,15040,13860,11340,13940,13670,13310,12410,11990,29700,28890,28350,26270,23330,73120,73930,147050,0,0,0
