report_type	year	country	lau_id	lau_name
missing-data	1999	FR	2A092	Conca
missing-data	1999	FR	80728	Saulchoy-sous-Poix
missing-data	1999	FR	2A019	Arbori
missing-data	1999	FR	39203	Doye
missing-data	1999	FR	09155	Larcat
missing-data	1999	FR	97610	Koungou
missing-data	1999	FR	52012	Annonville
missing-data	1999	FR	04016	Authon
missing-data	1999	FR	65157	Ens
missing-data	1999	FR	65232	Jacque
missing-data	1999	FR	65351	Ousté
missing-data	1999	FR	80189	Chavatte
missing-data	1999	FR	21583	Santosse
missing-data	1999	FR	66159	Réal
missing-data	1999	FR	21100	Brain
missing-data	1999	FR	2A160	Moca-Croce
missing-data	1999	FR	70274	Grandecourt
missing-data	1999	FR	21539	Saint-Anthot
missing-data	1999	FR	32056	Blanquefort
missing-data	1999	FR	09053	Bestiac
missing-data	1999	FR	70222	Étrelles-et-la-Montbleuse
missing-data	1999	FR	2A196	Orto
missing-data	1999	FR	05094	Nossage-et-Bénévent
missing-data	1999	FR	08501	Williers
missing-data	1999	FR	17215	Lussac
missing-data	1999	FR	2B096	Corte
missing-data	1999	FR	26003	Aleyrac
missing-data	1999	FR	2B101	Croce
missing-data	1999	FR	97310	Roura
missing-data	1999	FR	02817	Ville-Savoye
missing-data	1999	FR	52169	Domblain
missing-data	1999	FR	26291	Saint-Andéol
missing-data	1999	FR	52385	Perrusse
missing-data	1999	FR	02087	Bieuxy
missing-data	1999	FR	2B248	Prato-di-Giovellina
missing-data	1999	FR	2B036	Bigorno
missing-data	1999	FR	11100	Corbières
missing-data	1999	FR	09226	Pech
missing-data	1999	FR	97313	Montsinéry-Tonnegrande
missing-data	1999	FR	2B320	Tallone
missing-data	1999	FR	64074	Aubous
missing-data	1999	FR	09033	Bagert
missing-data	1999	FR	11082	Caunette-sur-Lauquet
missing-data	1999	FR	65443	Thuy
missing-data	1999	FR	2B243	Polveroso
missing-data	1999	FR	97222	Robert
missing-data	1999	FR	31068	Billière
missing-data	1999	FR	38414	Sainte-Luce
missing-data	1999	FR	2A061	Carbini
missing-data	1999	FR	70389	Noiron
missing-data	1999	FR	97361	Awala-Yalimapo
missing-data	1999	FR	2A119	Frasseto
missing-data	1999	FR	55515	Trésauvaux
missing-data	1999	FR	52464	Saulles
missing-data	1999	FR	2B068	Carticasi
missing-data	1999	FR	10294	Poligny
missing-data	1999	FR	2B177	Noceta
missing-data	1999	FR	02609	Ployart-et-Vaurseine
missing-data	1999	FR	55218	Gremilly
missing-data	1999	FR	2B172	Murato
missing-data	1999	FR	71353	Plottes
missing-data	1999	FR	97415	Saint-Paul
missing-data	1999	FR	2B102	Crocicchia
missing-data	1999	FR	31477	Saint-Élix-Séglan
missing-data	1999	FR	2B058	Canari
missing-data	1999	FR	97107	Capesterre-Belle-Eau
missing-data	1999	FR	2B218	Piedicorte-di-Gaggio
missing-data	1999	FR	24024	Bardou
missing-data	1999	FR	2B105	Erbajolo
missing-data	1999	FR	21695	Villeneuve-les-Convers
missing-data	1999	FR	2A268	Sampolo
missing-data	1999	FR	27556	Saint-Laurent-du-Tencement
missing-data	1999	FR	11094	Clermont-sur-Lauquet
missing-data	1999	FR	31125	Cathervielle
missing-data	1999	FR	2A065	Cargèse
missing-data	1999	FR	26371	Véronne
missing-data	1999	FR	2B073	Casamaccioli
missing-data	1999	FR	2B112	Feliceto
missing-data	1999	FR	2A360	Zigliara
missing-data	1999	FR	38549	Villard-Notre-Dame
missing-data	1999	FR	09335	Villeneuve
missing-data	1999	FR	2A300	San-Gavino-di-Carbini
missing-data	1999	FR	11073	Cassaignes
missing-data	1999	FR	88518	Viviers-lès-Offroicourt
missing-data	1999	FR	2B327	Tomino
missing-data	1999	FR	33148	Dardenac
missing-data	1999	FR	26130	Eyroles
missing-data	1999	FR	02764	Vassogne
missing-data	1999	FR	52285	Leuchey
missing-data	1999	FR	26267	Rioms
missing-data	1999	FR	42040	Chamba
missing-data	1999	FR	25179	Crouzet
missing-data	1999	FR	2B251	Prunelli-di-Fiumorbo
missing-data	1999	FR	23019	Beissat
missing-data	1999	FR	2B059	Canavaggia
missing-data	1999	FR	2B206	Penta-Acquatella
missing-data	1999	FR	97217	Marin
missing-data	1999	FR	65014	Antichan
missing-data	1999	FR	08300	Mont-Dieu
missing-data	1999	FR	15067	Fau
missing-data	1999	FR	97128	Sainte-Anne
missing-data	1999	FR	14013	Angoville
missing-data	1999	FR	2B002	Aghione
missing-data	1999	FR	48167	Saint-Laurent-de-Veyrès
missing-data	1999	FR	39322	Menétrux-en-Joux
missing-data	1999	FR	55039	Beaumont-en-Verdunois
missing-data	1999	FR	2B047	Calacuccia
missing-data	1999	FR	25046	Battenans-Varin
missing-data	1999	FR	64456	Pouliacq
missing-data	1999	FR	65034	Arrodets
missing-data	1999	FR	66142	Planès
missing-data	1999	FR	32140	Gaujac
missing-data	1999	FR	09162	Lercoul
missing-data	1999	FR	55162	Domremy-la-Canne
missing-data	1999	FR	19189	Saint-Bonnet-les-Tours-de-Merle
missing-data	1999	FR	97301	Régina
missing-data	1999	FR	21672	Vesvres
missing-data	1999	FR	26090	Chaudière
missing-data	1999	FR	21466	Oigny
missing-data	1999	FR	54561	Vennezey
missing-data	1999	FR	70396	Oricourt
missing-data	1999	FR	83105	Riboux
missing-data	1999	FR	31195	Francazal
missing-data	1999	FR	62847	Verquigneul
missing-data	1999	FR	04093	Gigors
missing-data	1999	FR	70352	Montagne
missing-data	1999	FR	31397	Nénigan
missing-data	1999	FR	2B297	San-Damiano
missing-data	1999	FR	25518	Saint-Hilaire
missing-data	1999	FR	31040	Bachos
missing-data	1999	FR	19219	Sainte-Marie-Lapanouze
missing-data	1999	FR	38428	Saint-Michel-en-Beaumont
missing-data	1999	FR	31440	Proupiary
missing-data	1999	FR	2B257	Rapale
missing-data	1999	FR	2B341	Venaco
missing-data	1999	FR	09197	Montaillou
missing-data	1999	FR	2B152	Luri
missing-data	1999	FR	54381	Montreux
missing-data	1999	FR	54412	Othe
missing-data	1999	FR	2A323	Tavaco
missing-data	1999	FR	61082	Chalange
missing-data	1999	FR	97403	Entre-Deux
missing-data	1999	FR	09325	Vaychis
missing-data	1999	FR	50102	Carolles
missing-data	1999	FR	39221	Favière
missing-data	1999	FR	25573	Urtière
missing-data	1999	FR	05155	Saint-Pierre-Avez
missing-data	1999	FR	70186	Creuse
missing-data	1999	FR	73072	Champ-Laurent
missing-data	1999	FR	51489	Saint-Jean-devant-Possesse
missing-data	1999	FR	08430	Stonne
missing-data	1999	FR	34253	Saint-Félix-de-l'Héras
missing-data	1999	FR	63442	Valz-sous-Châteauneuf
missing-data	1999	FR	11147	Fontanès-de-Sault
missing-data	1999	FR	2B175	Nessa
missing-data	1999	FR	97132	Trois-Rivières
missing-data	1999	FR	2B236	Poggio-di-Nazza
missing-data	1999	FR	2B298	Saint-Florent
missing-data	1999	FR	26245	Pommerol
missing-data	1999	FR	61416	Saint-Léonard-des-Parcs
missing-data	1999	FR	57034	Aspach
missing-data	1999	FR	55450	Rupt-sur-Othain
missing-data	1999	FR	51280	Gratreuil
missing-data	1999	FR	25090	Brères
missing-data	1999	FR	2A018	Arbellara
missing-data	1999	FR	57002	Aboncourt-sur-Seille
missing-data	1999	FR	70471	Sainte-Reine
missing-data	1999	FR	55127	Courcelles-en-Barrois
missing-data	1999	FR	66122	Nohèdes
missing-data	1999	FR	65122	Camous
missing-data	1999	FR	2B274	Scolca
missing-data	1999	FR	57328	Holacourt
missing-data	1999	FR	39230	Fontenu
missing-data	1999	FR	2B156	Mausoléo
missing-data	1999	FR	38216	Malleval-en-Vercors
missing-data	1999	FR	2B227	Pietricaggio
missing-data	1999	FR	97401	Avirons
missing-data	1999	FR	2A357	Zérubia
missing-data	1999	FR	11133	Fajac-en-Val
missing-data	1999	FR	31479	Saint-Ferréol-de-Comminges
missing-data	1999	FR	88493	Varmonzey
missing-data	1999	FR	40015	Arx
missing-data	1999	FR	23264	Villedieu
missing-data	1999	FR	2A254	Quenza
missing-data	1999	FR	08061	Berlière
missing-data	1999	FR	80381	Gorges
missing-data	1999	FR	2B261	Rogliano
missing-data	1999	FR	2B314	Santo-Pietro-di-Tenda
missing-data	1999	FR	76274	Fontelaye
missing-data	1999	FR	11338	Saint-Couat-du-Razès
missing-data	1999	FR	10201	Loge-Pomblin
missing-data	1999	FR	97362	Papaichton
missing-data	1999	FR	52232	Guindrecourt-sur-Blaise
missing-data	1999	FR	2B136	Lama
missing-data	1999	FR	97221	Rivière-Salée
missing-data	1999	FR	39428	Plénisette
missing-data	1999	FR	21091	Bouhey
missing-data	1999	FR	2A004	Ajaccio
missing-data	1999	FR	11223	Mas-des-Cours
missing-data	1999	FR	10087	Chaserey
missing-data	1999	FR	2B316	Santa-Reparata-di-Balagna
missing-data	1999	FR	55068	Brabant-en-Argonne
missing-data	1999	FR	09232	Prades
missing-data	1999	FR	70397	Ormenans
missing-data	1999	FR	90061	Lamadeleine-Val-des-Anges
missing-data	1999	FR	51012	Anthenay
missing-data	1999	FR	21197	Corpoyer-la-Chapelle
missing-data	1999	FR	2B361	Zilia
missing-data	1999	FR	2B078	Castellare-di-Mercurio
missing-data	1999	FR	04040	Castellard-Mélan
missing-data	1999	FR	52540	Vitry-en-Montagne
missing-data	1999	FR	09310	Thouars-sur-Arize
missing-data	1999	FR	25570	Tressandans
missing-data	1999	FR	2B309	Santa-Maria-di-Lota
missing-data	1999	FR	2B067	Carpineto
missing-data	1999	FR	11406	Véraza
missing-data	1999	FR	04180	Saint-Jacques
missing-data	1999	FR	2B329	Tralonca
missing-data	1999	FR	21118	Busserotte-et-Montenaille
missing-data	1999	FR	54310	Leménil-Mitry
missing-data	1999	FR	2A359	Zicavo
missing-data	1999	FR	2B178	Nonza
missing-data	1999	FR	26359	Vachères-en-Quint
missing-data	1999	FR	54219	Gellenoncourt
missing-data	1999	FR	55468	Samogneux
missing-data	1999	FR	2B221	Piedipartino
missing-data	1999	FR	05051	Étoile-Saint-Cyrice
missing-data	1999	FR	01311	Prémillieu
missing-data	1999	FR	62238	Conteville-en-Ternois
missing-data	1999	FR	2B277	Serra-di-Fiumorbo
missing-data	1999	FR	2A247	Porto-Vecchio
missing-data	1999	FR	2A041	Bonifacio
missing-data	1999	FR	2B193	Omessa
missing-data	1999	FR	04235	Verdaches
missing-data	1999	FR	25221	Esnans
missing-data	1999	FR	48054	Cubiérettes
missing-data	1999	FR	97407	Port
missing-data	1999	FR	58043	Bussy-la-Pesle
missing-data	1999	FR	26375	Villefranche-le-Château
missing-data	1999	FR	97423	Trois-Bassins
missing-data	1999	FR	54033	Avillers
missing-data	1999	FR	63127	Creste
missing-data	1999	FR	54422	Pettonville
missing-data	1999	FR	2B337	Valle-di-Rostino
missing-data	1999	FR	04181	Saint-Jeannet
missing-data	1999	FR	51377	Montépreux
missing-data	1999	FR	97617	Tsingoni
missing-data	1999	FR	70302	Lieucourt
missing-data	1999	FR	97228	Sainte-Marie
missing-data	1999	FR	50283	Luzerne
missing-data	1999	FR	97223	Saint-Esprit
missing-data	1999	FR	97233	Morne-Vert
missing-data	1999	FR	10241	Metz-Robert
missing-data	1999	FR	73166	Montendry
missing-data	1999	FR	88280	Madegney
missing-data	1999	FR	2A027	Azzana
missing-data	1999	FR	10044	Bétignicourt
missing-data	1999	FR	32251	Mérens
missing-data	1999	FR	39143	Chevrotaine
missing-data	1999	FR	09146	Justiniac
missing-data	1999	FR	27143	Champignolles
missing-data	1999	FR	31432	Portet-de-Luchon
missing-data	1999	FR	2A191	Olmiccia
missing-data	1999	FR	24492	Sainte-Radegonde
missing-data	1999	FR	2A028	Balogna
missing-data	1999	FR	21703	Villiers-en-Morvan
missing-data	1999	FR	2B037	Biguglia
missing-data	1999	FR	2B034	Belgodère
missing-data	1999	FR	25024	Arçon
missing-data	1999	FR	2B265	Rutali
missing-data	1999	FR	97105	Basse-Terre
missing-data	1999	FR	52393	Poinsenot
missing-data	1999	FR	65402	Samuran
missing-data	1999	FR	2A094	Corrano
missing-data	1999	FR	04107	Majastres
missing-data	1999	FR	97201	Ajoupa-Bouillon
missing-data	1999	FR	97214	Lorrain
missing-data	1999	FR	2B063	Carcheto-Brustico
missing-data	1999	FR	58054	Champlin
missing-data	1999	FR	32058	Blousson-Sérian
missing-data	1999	FR	2B180	Novella
missing-data	1999	FR	09184	Mauvezin-de-Sainte-Croix
missing-data	1999	FR	08161	Exermont
missing-data	1999	FR	04187	Saint-Lions
missing-data	1999	FR	57059	Bellange
missing-data	1999	FR	2B207	Penta-di-Casinca
missing-data	1999	FR	2A070	Casaglione
missing-data	1999	FR	97311	Saint-Laurent-du-Maroni
missing-data	1999	FR	2A211	Petreto-Bicchisano
missing-data	1999	FR	97108	Capesterre-de-Marie-Galante
missing-data	1999	FR	89288	Paroy-en-Othe
missing-data	1999	FR	77356	Passy-sur-Seine
missing-data	1999	FR	89445	Vézannes
missing-data	1999	FR	08334	Omicourt
missing-data	1999	FR	2B169	Morosaglia
missing-data	1999	FR	80378	Ginchy
missing-data	1999	FR	2B176	Nocario
missing-data	1999	FR	2B307	Santa-Lucia-di-Moriani
missing-data	1999	FR	07195	Rochette
missing-data	1999	FR	97418	Sainte-Marie
missing-data	1999	FR	88060	Blémerey
missing-data	1999	FR	02534	Muscourt
missing-data	1999	FR	55140	Cunel
missing-data	1999	FR	2B264	Rusio
missing-data	1999	FR	57405	Lindre-Haute
missing-data	1999	FR	97417	Saint-Philippe
missing-data	1999	FR	97207	Ducos
missing-data	1999	FR	82009	Balignac
missing-data	1999	FR	09088	Caychax
missing-data	1999	FR	2B347	Vezzani
missing-data	1999	FR	09064	Bouan
missing-data	1999	FR	10010	Arrembécourt
missing-data	1999	FR	2B199	Palasca
missing-data	1999	FR	09083	Castéras
missing-data	1999	FR	66035	Campoussy
missing-data	1999	FR	76168	Cent-Acres
missing-data	1999	FR	10137	Engente
missing-data	1999	FR	25513	Sainte-Anne
missing-data	1999	FR	57423	Lubécourt
missing-data	1999	FR	52004	Aingoulaincourt
missing-data	1999	FR	52033	Avrecourt
missing-data	1999	FR	2B208	Perelli
missing-data	1999	FR	42045	Chambonie
missing-data	1999	FR	11414	Villar-en-Val
missing-data	1999	FR	34156	Mérifons
missing-data	1999	FR	2B346	Vescovato
missing-data	1999	FR	97204	Carbet
missing-data	1999	FR	55081	Brizeaux
missing-data	1999	FR	11265	Niort-de-Sault
missing-data	1999	FR	2A031	Bastelica
missing-data	1999	FR	18202	Saint-Céols
missing-data	1999	FR	2B188	Olmeta-di-Tuda
missing-data	1999	FR	50430	Reigneville-Bocage
missing-data	1999	FR	21257	Étormay
missing-data	1999	FR	22201	Plévenon
missing-data	1999	FR	11250	Montjoi
missing-data	1999	FR	55055	Blanzée
missing-data	1999	FR	02250	Cuiry-lès-Chaudardes
missing-data	1999	FR	97422	Tampon
missing-data	1999	FR	2B157	Mazzola
missing-data	1999	FR	2B226	Pietraserena
missing-data	1999	FR	10072	Chaise
missing-data	1999	FR	51138	Châtrices
missing-data	1999	FR	54095	Bratte
missing-data	1999	FR	09186	Méras
missing-data	1999	FR	2B267	Saliceto
missing-data	1999	FR	39136	Chemenot
missing-data	1999	FR	2B110	Favalello
missing-data	1999	FR	97404	Étang-Salé
missing-data	1999	FR	2B051	Cambia
missing-data	1999	FR	2B097	Costa
missing-data	1999	FR	43009	Arlet
missing-data	1999	FR	39268	Ivrey
missing-data	1999	FR	2A048	Calcatoggio
missing-data	1999	FR	65204	Gonez
missing-data	1999	FR	66191	Sansa
missing-data	1999	FR	55270	Lahayville
missing-data	1999	FR	64434	Ossenx
missing-data	1999	FR	97103	Baie-Mahault
missing-data	1999	FR	64408	Mouhous
missing-data	1999	FR	11440	Villetritouls
missing-data	1999	FR	11204	Lignairolles
missing-data	1999	FR	09320	Urs
missing-data	1999	FR	2B055	Campitello
missing-data	1999	FR	25596	Vellerot-lès-Vercel
missing-data	1999	FR	57653	Silly-en-Saulnois
missing-data	1999	FR	84060	Lagarde-d'Apt
missing-data	1999	FR	58169	Moissy-Moulinot
missing-data	1999	FR	21324	Jeux-lès-Bard
missing-data	1999	FR	65163	Escots
missing-data	1999	FR	50221	Grimesnil
missing-data	1999	FR	09171	Lordat
missing-data	1999	FR	97227	Sainte-Luce
missing-data	1999	FR	54092	Bouzanville
missing-data	1999	FR	11187	Lanet
missing-data	1999	FR	09034	Balacet
missing-data	1999	FR	80744	Tailly
missing-data	1999	FR	10252	Montmartin-le-Haut
missing-data	1999	FR	52234	Hâcourt
missing-data	1999	FR	97606	Chirongui
missing-data	1999	FR	2B023	Asco
missing-data	1999	FR	57763	Zommange
missing-data	1999	FR	34303	Sorbs
missing-data	1999	FR	11374	Salza
missing-data	1999	FR	54245	Haigneville
missing-data	1999	FR	21410	Meulson
missing-data	1999	FR	55311	Maizeray
missing-data	1999	FR	52516	Verseilles-le-Haut
missing-data	1999	FR	21653	Vannaire
missing-data	1999	FR	21694	Villeferry
missing-data	1999	FR	97115	Lamentin
missing-data	1999	FR	82015	Belbèze-en-Lomagne
missing-data	1999	FR	26161	Lemps
missing-data	1999	FR	55210	Gimécourt
missing-data	1999	FR	88144	Domèvre-sous-Montfort
missing-data	1999	FR	97111	Deshaies
missing-data	1999	FR	2B039	Bisinchi
missing-data	1999	FR	70499	Theuley
missing-data	1999	FR	97210	François
missing-data	1999	FR	2B087	Cervione
missing-data	1999	FR	2A232	Pila-Canale
missing-data	1999	FR	26080	Chastel-Arnaud
missing-data	1999	FR	52463	Saudron
missing-data	1999	FR	09304	Suzan
missing-data	1999	FR	60602	Saint-Valery
missing-data	1999	FR	70144	Chauvirey-le-Vieil
missing-data	1999	FR	81282	Senaux
missing-data	1999	FR	30208	Puechredon
missing-data	1999	FR	24546	Temple-Laguyon
missing-data	1999	FR	66040	Casefabre
missing-data	1999	FR	97109	Gourbeyre
missing-data	1999	FR	65071	Batsère
missing-data	1999	FR	57657	Sotzeling
missing-data	1999	FR	97306	Mana
missing-data	1999	FR	21312	Gurgy-la-Ville
missing-data	1999	FR	04043	Val-de-Chalvagne
missing-data	1999	FR	89207	Jouancy
missing-data	1999	FR	74107	Droisy
missing-data	1999	FR	21491	Poiseul-lès-Saulx
missing-data	1999	FR	2B321	Tarrano
missing-data	1999	FR	80297	Étréjust
missing-data	1999	FR	65217	Hautaget
missing-data	1999	FR	2B255	Quercitello
missing-data	1999	FR	21402	Menesble
missing-data	1999	FR	83147	Vérignon
missing-data	1999	FR	18222	Sainte-Lunaise
missing-data	1999	FR	28414	Villebon
missing-data	1999	FR	66203	Taulis
missing-data	1999	FR	52505	Vaudrecourt
missing-data	1999	FR	08035	Autruche
missing-data	1999	FR	15247	Valjouze
missing-data	1999	FR	05066	Haute-Beaume
missing-data	1999	FR	26123	Establet
missing-data	1999	FR	81184	Montrosier
missing-data	1999	FR	97131	Terre-de-Haut
missing-data	1999	FR	39062	Boissière
missing-data	1999	FR	08397	Saint-Remy-le-Petit
missing-data	1999	FR	65364	Pintac
missing-data	1999	FR	70140	Châteney
missing-data	1999	FR	97356	Camopi
missing-data	1999	FR	2B244	Popolasca
missing-data	1999	FR	43208	Sainte-Marguerite
missing-data	1999	FR	2B093	Corbara
missing-data	1999	FR	31172	Esparron
missing-data	1999	FR	65349	Ourdon
missing-data	1999	FR	55559	Villeroy-sur-Méholle
missing-data	1999	FR	51497	Saint-Lumier-la-Populeuse
missing-data	1999	FR	63429	Ternant-les-Eaux
missing-data	1999	FR	39343	Monnetay
missing-data	1999	FR	25443	Palantine
missing-data	1999	FR	2A108	Évisa
missing-data	1999	FR	52085	Buxières-lès-Clefmont
missing-data	1999	FR	48020	Bassurels
missing-data	1999	FR	25401	Montivernage
missing-data	1999	FR	59171	Dehéries
missing-data	1999	FR	88453	Seraumont
missing-data	1999	FR	2B106	Érone
missing-data	1999	FR	54457	Remoncourt
missing-data	1999	FR	65428	Sireix
missing-data	1999	FR	2B333	Vallecalle
missing-data	1999	FR	2B305	San-Martino-di-Lota
missing-data	1999	FR	97608	Dzaoudzi
missing-data	1999	FR	73221	Saint-Alban-des-Villards
missing-data	1999	FR	55333	Ménil-aux-Bois
missing-data	1999	FR	09292	Sentenac-de-Sérou
missing-data	1999	FR	31333	Mauvezin
missing-data	1999	FR	38008	Ambel
missing-data	1999	FR	54529	Tramont-Émy
missing-data	1999	FR	2A363	Zoza
missing-data	1999	FR	65297	Mansan
missing-data	1999	FR	89064	Censy
missing-data	1999	FR	52373	Ozières
missing-data	1999	FR	2B161	Moïta
missing-data	1999	FR	70565	Villers-Pater
missing-data	1999	FR	65255	Lançon
missing-data	1999	FR	21018	Arcey
missing-data	1999	FR	10388	Turgy
missing-data	1999	FR	57265	Guébestroff
missing-data	1999	FR	08425	Sommerance
missing-data	1999	FR	55322	Marson-sur-Barboure
missing-data	1999	FR	09072	Calzan
missing-data	1999	FR	2B016	Antisanti
missing-data	1999	FR	51125	Chapelaine
missing-data	1999	FR	52507	Vauxbons
missing-data	1999	FR	80243	Domesmont
missing-data	1999	FR	52084	Busson
missing-data	1999	FR	23110	Lioux-les-Monges
missing-data	1999	FR	19137	Meyrignac-l'Église
missing-data	1999	FR	2A262	Rosazia
missing-data	1999	FR	11096	Comus
missing-data	1999	FR	70200	Dampvalley-Saint-Pancras
missing-data	1999	FR	26091	Chauvac-Laux-Montaux
missing-data	1999	FR	52214	Genevroye
missing-data	1999	FR	10383	Trancault
missing-data	1999	FR	55168	Duzey
missing-data	1999	FR	97405	Petite-Île
missing-data	1999	FR	52375	Palaiseul
missing-data	1999	FR	2B147	Lozzi
missing-data	1999	FR	2A266	Salice
missing-data	1999	FR	2A100	Cristinacce
missing-data	1999	FR	11038	Bessède-de-Sault
missing-data	1999	FR	57737	Vulmont
missing-data	1999	FR	02507	Montgru-Saint-Hilaire
missing-data	1999	FR	2A017	Appietto
missing-data	1999	FR	2B111	Felce
missing-data	1999	FR	65208	Grailhen
missing-data	1999	FR	2B301	San-Gavino-di-Tenda
missing-data	1999	FR	39359	Montmarlon
missing-data	1999	FR	31067	Bezins-Garraux
missing-data	1999	FR	38241	Monestier-d'Ambel
missing-data	1999	FR	31064	Benque-Dessous-et-Dessus
missing-data	1999	FR	88097	Chauffecourt
missing-data	1999	FR	19268	Toy-Viam
missing-data	1999	FR	55506	Thillombois
missing-data	1999	FR	51255	Fontaine-en-Dormois
missing-data	1999	FR	97411	Saint-Denis
missing-data	1999	FR	2A154	Marignana
missing-data	1999	FR	21380	Marcigny-sous-Thil
missing-data	1999	FR	52344	Mouilleron
missing-data	1999	FR	55222	Gussainville
missing-data	1999	FR	51659	Wargemoulin-Hurlus
missing-data	1999	FR	45143	Feins-en-Gâtinais
missing-data	1999	FR	2A181	Ocana
missing-data	1999	FR	62411	Haravesnes
missing-data	1999	FR	2B033	Bastia
missing-data	1999	FR	2A114	Figari
missing-data	1999	FR	97419	Sainte-Rose
missing-data	1999	FR	65132	Castéra-Lanusse
missing-data	1999	FR	32218	Loussous-Débat
missing-data	1999	FR	10411	Ville-aux-Bois
missing-data	1999	FR	07173	Péreyres
missing-data	1999	FR	65309	Mazouau
missing-data	1999	FR	2A209	Peri
missing-data	1999	FR	38132	Côtes-de-Corps
missing-data	1999	FR	88374	Rapey
missing-data	1999	FR	24384	Saint-Cassien
missing-data	1999	FR	97114	Goyave
missing-data	1999	FR	66221	Valmanya
missing-data	1999	FR	26062	Brette
missing-data	1999	FR	26374	Villebois-les-Pins
missing-data	1999	FR	39585	Vulvoz
missing-data	1999	FR	07038	Borne
missing-data	1999	FR	2B242	Poggio-Mezzana
missing-data	1999	FR	21529	Roilly
missing-data	1999	FR	09134	Gestiès
missing-data	1999	FR	55555	Ville-devant-Belrain
missing-data	1999	FR	84110	Saint-Léger-du-Ventoux
missing-data	1999	FR	2B162	Moltifao
missing-data	1999	FR	2B233	Pino
missing-data	1999	FR	2B366	Chisa
missing-data	1999	FR	58078	Cizely
missing-data	1999	FR	09311	Tignac
missing-data	1999	FR	2B086	Centuri
missing-data	1999	FR	97232	Vauclin
missing-data	1999	FR	77532	Vulaines-lès-Provins
missing-data	1999	FR	71125	Chérizet
missing-data	1999	FR	55289	Levoncourt
missing-data	1999	FR	21144	Charencey
missing-data	1999	FR	2B140	Lento
missing-data	1999	FR	21216	Culètre
missing-data	1999	FR	97205	Case-Pilote
missing-data	1999	FR	2B113	Ficaja
missing-data	1999	FR	21471	Orret
missing-data	1999	FR	88220	Grignoncourt
missing-data	1999	FR	52312	Mardor
missing-data	1999	FR	10266	Nogent-en-Othe
missing-data	1999	FR	2B124	Ghisoni
missing-data	1999	FR	55192	Fontaines-Saint-Clair
missing-data	1999	FR	11046	Bourigeole
missing-data	1999	FR	65379	Ris
missing-data	1999	FR	21516	Quincerot
missing-data	1999	FR	2B352	Ville-di-Paraso
missing-data	1999	FR	43068	Chazelles
missing-data	1999	FR	65411	Sassis
missing-data	1999	FR	52179	Doulevant-le-Petit
missing-data	1999	FR	52304	Malaincourt-sur-Meuse
missing-data	1999	FR	34278	Saint-Michel
missing-data	1999	FR	15105	Leyvaux
missing-data	1999	FR	25487	Renédale
missing-data	1999	FR	97206	Diamant
missing-data	1999	FR	51100	Caure
missing-data	1999	FR	2B311	Santa-Maria-Poggio
missing-data	1999	FR	01019	Armix
missing-data	1999	FR	2B205	Patrimonio
missing-data	1999	FR	08186	Germont
missing-data	1999	FR	97101	Abymes
missing-data	1999	FR	57292	Hannocourt
missing-data	1999	FR	11029	Belcastel-et-Buc
missing-data	1999	FR	39512	Sergenon
missing-data	1999	FR	09012	Appy
missing-data	1999	FR	80035	Aubercourt
missing-data	1999	FR	2B219	Piedicroce
missing-data	1999	FR	2B010	Algajola
missing-data	1999	FR	47227	Ruffiac
missing-data	1999	FR	10257	Morembert
missing-data	1999	FR	52499	Vaillant
missing-data	1999	FR	2B120	Furiani
missing-data	1999	FR	2A011	Altagène
missing-data	1999	FR	2A118	Fozzano
missing-data	1999	FR	01066	Burbanche
missing-data	1999	FR	32422	Scieurac-et-Flourès
missing-data	1999	FR	2A060	Cannelle
missing-data	1999	FR	11419	Villautou
missing-data	1999	FR	2B245	Porri
missing-data	1999	FR	02380	Hinacourt
missing-data	1999	FR	21662	Velogny
missing-data	1999	FR	43225	Saint-Vénérand
missing-data	1999	FR	25533	Saraz
missing-data	1999	FR	55540	Vaux-lès-Palameix
missing-data	1999	FR	97360	Apatou
missing-data	1999	FR	67050	Blancherupt
missing-data	1999	FR	2A312	Santa-Maria-Siché
missing-data	1999	FR	2A104	Eccica-Suarella
missing-data	1999	FR	11245	Montgaillard
missing-data	1999	FR	76371	Ifs
missing-data	1999	FR	2A115	Foce
missing-data	1999	FR	10160	Fravaux
missing-data	1999	FR	2B072	Casalta
missing-data	1999	FR	97106	Bouillante
missing-data	1999	FR	11294	Pomy
missing-data	1999	FR	61088	Champ-Haut
missing-data	1999	FR	65368	Pouy
missing-data	1999	FR	65139	Cazarilh
missing-data	1999	FR	60205	Élencourt
missing-data	1999	FR	70440	Recologne
missing-data	1999	FR	2B355	Volpajola
missing-data	1999	FR	52195	Farincourt
missing-data	1999	FR	2B166	Monte
missing-data	1999	FR	60354	Laverrière
missing-data	1999	FR	2B273	Scata
missing-data	1999	FR	2B238	Poggio-di-Venaco
missing-data	1999	FR	52168	Dinteville
missing-data	1999	FR	97129	Sainte-Rose
missing-data	1999	FR	2B077	Castellare-di-Casinca
missing-data	1999	FR	65141	Cazaux-Fréchet-Anéran-Camors
missing-data	1999	FR	65167	Espieilh
missing-data	1999	FR	2B302	San-Giovanni-di-Moriani
missing-data	1999	FR	97215	Macouba
missing-data	1999	FR	88298	Ménarmont
missing-data	1999	FR	2B364	Zuani
missing-data	1999	FR	2B319	Talasani
missing-data	1999	FR	97420	Sainte-Suzanne
